Corporate ID,Scientist,Person,ABCK_Ki,ABCK_Cell,ABCK_WB,PBadjCell,H-PB_%F,H-CL,CACO,AURKA,FGFRx,FLTx,CDK15,CKD13,PRK,PDGFR BETA,TRKA,HEK293_%I(20 uM),HERG_%I(30 uM),ABCK_1mM,Lot ID,Parent MW,CACO(50 uM),C-CL,C-CL_F%,R-CL,R-CL_F%,1A2_%I(15 uM),1A2_%I(20 uM),1A2_%I(25 uM),1A2_IC50 (uM),2B6_%I(15 uM),2B6_%I(20 uM),2B6_%I(25 uM),2B6_IC50 (uM),2C19_%I(15 uM),2C19_%I(20 uM),2C19_%I(25 uM),2C19_IC50 (uM),2C8_%I(15 uM),2C8_%I(20 uM),2C8_%I(25 uM),2C8_IC50 (uM),2C9_%I(15 uM),2C9_%I(20 uM),2C9_%I(25 uM),2C9_IC50 (uM),2D6_%I(15 uM),2D6_%I(20 uM),2D6_%I(25 uM),2D6_IC50 (uM),3A4_MDZ_%I(15 uM),3A4_MDZ_%I(20 uM),3A4_MDZ_%I(25 uM),3A4_MDZ_IC50 (uM),3A4_TST_%I(15 uM),3A4_TST_%I(20 uM),3A4_TST_%I(25 uM),3A4_TST_IC50 (uM),TDI_2C19_%AR(10 uM),TDI_2C19_%AR(2.5 uM),TDI_2C19_%AR(25 uM),TDI_2C19(10 uM),TDI_2C19(2.5 uM),TDI_2C19(25 uM),TDI_2C9_%AR(10 uM),TDI_2C9_%AR(2.5 uM),TDI_2C9_%AR(25 uM),TDI_2C9(10 uM),TDI_2C9(2.5 uM),TDI_2C9(25 uM),TDI_2D6_%AR(10 uM),TDI_2D6_%AR(2.5 uM),TDI_2D6_%AR(25 uM),TDI_2D6(10 uM),TDI_2D6(2.5 uM),TDI_2D6(25 uM),TDI_3A4_%AR(10 uM),TDI_3A4_%AR(2.5 uM),TDI_3A4_%AR(25 uM),TDI_3A4(10 uM),TDI_3A4(2.5 uM),TDI_3A4(25 uM),HERG_%I(6 uM),HERG_%I(15 uM),PATCH%I(5 uM),PATCH%I(10 uM),KARPAS,FGFR3_BAF3_LUMI,HEK293_%I(4 uM),HEK293_%I(10 uM),HEK293,ABCK_WB_PLASMA_PSLP76,ABCK_WB_JURKAT_PSLP76,ABCK_WB_PERK,ABCK_WB_PERK_Emax,TF1-BCRABL,FASSIF (ug/mL),PH7.4 (ug/mL),SGF (ug/mL),SGK2,IDO_HELA,PI3KA_SPA_2UM_ATP,PI3KA_PAKT_SKOV3_ICW,PI3KD_HUM_ENZ_SPA_2UM_ATP,PI3KD-RAMOS,SUDHL6-PROLIF-LUM,PI3KG_SPA_2UM_ATP,AXL,JNK1,SGK3,H-CL_F%,cLogP_LogP,cPSA_PSA (A2),AKT1,AURKB,BRAF,BTK,CAMK2D,CHEK1,CHEK2,CLK3,DDR2,DYRK2,EGFR,EPHA2,EPHB4,ERBB4,FAK,GSK3B,HIPK3,ABCK,IGF1R,IKKA,IKKB,JAK1,JAK2,KIT,LOK,LRRK2,MAP3K8,MAP4K2,MAPKAPK2,MINK,MSSK1,NLK,PAK1,PAK4,PHKG2,PIM1,PIM2,PKCD,PRKD1,RET,ROCK1,RPS6KB1,RSK2,SGK1,SRC,STK4,SYK,TGFBR1,TIE2,ZAP70,Mol Block
IDNUMx3512,OVECHORKIN,OV,18,378,0,0,0,0,0,23,51,7.1,54,157,956,16,92,86,0,375,1,384.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749,0,0,0,0,0,0,0,144,4777,10874,0,3.9,49,20000,33,20000,918,3114,2250,3150,11670,261,6788,20000,514,7666,20000,1454,5654,5657,0,82,16556,6012,506,34,14,5640,20000,5454,0,20000,6691,6607,6404,0,20000,10332,11370,20000,20000,124,192,20000,2150,4788,14133,220,7558,18447,20000,1889,7201,CNC(=O)c1ccc(cc1)NC(=O)c1n[nH]c2c1cccc2
IDNUMx3514,OVECHORKIN,OV,22,213,0,0,0,0,0,14,49,5.4,48,167,675,23,75,88,0,486,1,398.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418,0,0,0,0,0,0,0,141,5642,11326,0,4.3,49,20000,53,20000,1181,3140,2102,2580,13172,223,5120,20000,541,8986,20000,1697,4795,5365,0,72,13919,4634,524,29,12,4908,20000,6473,0,20000,5334,5145,5093,0,20000,7206,10364,20000,14483,139,212,20000,2162,3750,12063,220,7162,20000,20000,1542,7942,OCC1(CCSCC1)NC(=O)c1ccc2c(c1)c(C)n[nH]2
IDNUMx3515,OVECHORKIN,OV,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,286.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OC(=O)CCC1CCCN(C1)C(=O)c1n[nH]c2c1cccc2
IDNUMx3557,HYE,HY,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1,438.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OC(=O)C1CCCN(C1)C(=O)Cc1n[nH]c2c1cccc2
IDNUMx3558,HYE,HY,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,438.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCN(C1CN(C[C@H]1O)Cc1ccc2c(c1)[nH]nc2)Cc1nnc(o1)C
IDNUMx3559,HYE,HY,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,438.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1ncc(c1)NC(=O)c1n[nH]c2c1cc(cc2)[N+](=O)[O-]
IDNUMx3560,HYE,HY,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1cc(Oc2ccc3c(c2)[nH]nc3)nc(n1)N
IDNUMx3561,HYE,HY,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,411.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1COC(O1)c1ncc(s1)CNc1ccc2c(c1)cn[nH]2
IDNUMx3562,HYE,HY,10259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,411.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1cccc2c1[nH]nc2)N1CCCN(CC1)c1nccs1
IDNUMx3563,HYE,HY,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,411.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1c(F)cccc1F)Nc1cccc2c1[nH]nc2
IDNUMx3564,HYE,HY,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,382.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)NCCCN1CCN(CC1)c1cccc(c1)C(F)(F)F
IDNUMx3565,HYE,HY,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(NC(=O)CSc1nnc(n1c1ccccc1)c1n[nH]c2c1cccc2)CCc1ccccc1
IDNUMx3681,OVECHORKIN,OV,47,2306.5,0,0,0,0,0,0,0,0,0,769,0,0,0,59,0,5861,1,389.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792,0,0,0,0,0,0,0,0,0,0,20000,CC(=O)Nc1cc(F)c(cc1NC(=O)c1n[nH]c2c1cc(cc2)[N+](=O)[O-])F
IDNUMx3682,OVECHORKIN,OV,19,174,0,0,0,0,0,0,0,0,0,101,0,0,0,80,0,288,1,402.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,9150,O=C(c1cccc2c1[nH]nc2)N1CCOC(C1)c1ccnc(n1)N(C)C
IDNUMx3683,OVECHORKIN,OV,86,3000,0,0,0,0,0,0,0,0,0,5867.5,0,0,0,0,0,10000,1,389.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,0,0,0,0,0,0,0,0,0,0,10000,O=C(c1cccc2c1cn[nH]2)NC1CCN(C1)CC(F)(F)F
IDNUMx3684,OVECHORKIN,OV,24,314,0,0,0,0,0,0,0,0,0,246,0,0,0,87,0,628,1,402.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,8708,OC(=O)CCCOc1ccc(cc1)CNC(=O)c1cccc2c1[nH]nc2
IDNUMx3685,OVECHORKIN,OV,105,0,0,0,0,0,0,0,0,0,0,929,0,0,0,58,0,0,1,401.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,OC(=O)[C@H]1CCCN1C(=O)c1cccc2c1[nH]nc2
IDNUMx3686,OVECHORKIN,OV,36,387,0,0,0,0,0,0,0,0,0,208,0,0,0,98,0,1061,1,414.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,10958,O=C(N(C1CC21CCNCC2)Cc1cscc1)c1ccc2c(c1)cn[nH]2.Cl
IDNUMx3687,OVECHORKIN,OV,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,439.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)Nc1ccc2c(c1)[nH]c(=O)[nH]2
IDNUMx3688,OVECHORKIN,OV,47,923,0,0,0,0,0,0,0,0,0,171,0,0,0,57,0,1691,1,452.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,9324,O=C(c1n[nH]c2c1cccc2)NCCCOCc1ccco1
IDNUMx3689,OVECHORKIN,OV,283,3000,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,1,396.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,NC(=O)Cc1ccc(cc1)NC(=O)c1n[nH]c2c1cccc2
IDNUMx3690,HYE,HY,2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,381.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(N1CCN(CC1)C(=O)c1n[nH]c2c1cccc2)C1CC1
IDNUMx3691,OVECHORKIN,OV,28,245,0,0,0,0,0,0,0,0,0,343,0,0,0,99,0,1217,1,409.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,12462,Nc1ccc2c(c1)cn[nH]2.Cl
IDNUMx3692,HYE,HY,106,3000,0,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,1,382.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720,Clc1ccc(cc1)OCCN(C(=O)c1cccc2c1[nH]nc2)C
IDNUMx3693,OVECHORKIN,OV,6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fc1cccc(c1)CS(=O)(=O)Nc1cc2cn[nH]c2cc1C
IDNUMx3694,HYE,HY,18,433,0,0,0,0,0,7.6,149,18,153,209,1065,129,19,35,0,1184,1,412.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,4.9,60,20000,3.7,20000,977,20000,20000,20000,20000,118,20000,20000,1047,20000,20000,1332,20000,20000,0,20000,20000,20000,520,17,62,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,872,20000,20000,14228,20000,347,20000,20000,20000,20000,10955,O=C(c1n[nH]c2c1cccc2)N1CCOCC1c1nnc(o1)C(C)C
IDNUMx3695,OVECHORKIN,OV,6013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,385.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COC(=O)c1n[nH]c2c1cc(cc2)NC(=O)CCc1ccccc1F
IDNUMx3696,HYE,HY,107,3000,0,0,0,0,0,0,0,0,0,6467,0,0,0,79,0,0,1,412.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,O=C(N(CCCn1cncc1)C)Cc1ccc2c(c1)cn[nH]2
IDNUMx3745,HYE,HY,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,438.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,2000,0,0,0,0,0,5.4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(c1n[nH]c2c1cccc2)OCc1cc(=O)n(c(=O)n1C)C
IDNUMx3746,HYE,HY,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,406.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1nn(c(c1CCCNC(=O)c1cccc2c1[nH]nc2)C)C
IDNUMx3747,HYE,HY,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,1,424.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1NCCN(C1)C(=O)c1ccc2c(c1)cn[nH]2
